,Unnamed: 0,gnn_auc,gnn_f1,gnn_ap
186,558,0.9269113284219636,0.7631326837350922,0.7151064754014577
187,561,0.930569576736615,0.7809812822553978,0.7291360459329582
188,564,0.9354361555992712,0.7889601163980321,0.7414461932434859
189,567,0.934124658830048,0.7815495695243097,0.734233975666864
190,570,0.9357778273464344,0.7872114419552155,0.7477313082875213
191,573,0.9363758510813268,0.784049765357323,0.7463233516885464
192,576,0.9358187418509158,0.7810571636265868,0.7444677668474153
193,579,0.9340245179259054,0.7873259700262752,0.7515148748394447
194,582,0.9326637215786734,0.76737221924101,0.6855582208861696
195,585,0.931215140129487,0.7645312804317336,0.6917918575972977
196,588,0.9349766564789116,0.7869580747742251,0.7096507940009296
197,591,0.9351792363645904,0.7802442447470382,0.7191706773607325
198,594,0.9366682087056872,0.7867971802048978,0.7278435419558057
199,597,0.9373302513497423,0.7927864828649671,0.7404819780027634
200,600,0.9373339311825306,0.7810377617935449,0.7410587391829215
201,603,0.9338308976331025,0.7858277089050538,0.7455148363052118
202,606,0.9354151674620632,0.7833464651863195,0.730175878715627
203,609,0.9368324921497384,0.7857634608613469,0.7337233979264436
204,612,0.935507599625582,0.7780372937327843,0.7337033949341406
205,615,0.9366986073243742,0.7894940089633423,0.7416500347068817
206,618,0.9377330112301516,0.7879509342289795,0.7435283444955879
207,621,0.9363759819844696,0.7882040470703559,0.7359543157420895
208,624,0.9371139920856544,0.7878313744028762,0.7373416905422165
209,627,0.9384291105084912,0.7961116323363226,0.7547159295807733
210,630,0.9361097468094688,0.775173875206165,0.7374645511585313
211,633,0.9362605472298248,0.7917172089923179,0.7418139880549774
212,636,0.9373001581717216,0.7863993902987572,0.7420403636128473
213,639,0.9346304903905168,0.7889631456818337,0.7448655751704496
214,642,0.9388006427169768,0.7880582563368516,0.7438265023613
215,645,0.9376571601313708,0.7896594878863912,0.7500641650964468
216,648,0.9377214844811996,0.7845299308189732,0.7413695364233648
217,651,0.9348474841666832,0.7697967398151351,0.7197438631903988
218,654,0.9368717340029524,0.7976672411995486,0.74124360722049
219,657,0.9359242352391144,0.7837524185335238,0.7139455921834656
220,660,0.9313423052601943,0.7568789638646172,0.6929168578719361
221,663,0.9352203399513892,0.7765031253478142,0.7084471179932293
222,666,0.9358992909180388,0.7913952564628597,0.7209545504819818
223,669,0.9374141093574164,0.789723675935103,0.7400700884550108
224,672,0.9365879287172464,0.7804747479266188,0.7386566584932432
225,675,0.9357758637992944,0.7844961268340372,0.7337949286799521
226,678,0.917079084290046,0.7618410089053115,0.6694739861837347
227,681,0.924936327256926,0.7228614505114656,0.657749222201169
228,684,0.923083000563,0.7644703728599838,0.6690574321653942
229,687,0.9302595253708036,0.7761441098114196,0.7036050336661012
230,690,0.9335499431269478,0.7794124686358986,0.7241141465757766
231,693,0.93369858364545,0.7800400051420838,0.7404616424905339
232,696,0.935413516627986,0.7803239010761327,0.7363487676287852
233,699,0.9360373864611592,0.781822660517154,0.7394781548396149
234,702,0.9356350774693524,0.7920574514981201,0.7368731011896325
235,705,0.9367934102892548,0.7789813729869255,0.7458993715900383
236,708,0.9345407926482002,0.7884495745031844,0.7495528533125075
237,711,0.9373717985527464,0.783532839618383,0.7521504776845334
238,714,0.9365698495387642,0.7894621046340815,0.7473896494855246
239,717,0.9366962001610284,0.7906250103199602,0.751602758834876
240,720,0.9375008545066256,0.7898074348754714,0.7516996611010376
241,723,0.9364644870537084,0.7929119974461589,0.7413849613164882
242,726,0.9362889532117844,0.776308877134043,0.7406263167312215
243,729,0.938042349901075,0.7896491701876437,0.7462271462278927
244,732,0.9345544720266092,0.7908217628244998,0.7519700565116251
245,735,0.9386053788624936,0.7871759552671217,0.744865007273348
246,738,0.9369302258905357,0.7847118056502485,0.7444491991726151
247,741,0.9373311603993442,0.7886175893668572,0.7295152114767909
248,744,0.9316631852248636,0.7663296135079646,0.6823709776111853
249,747,0.9358947311252358,0.78403661226629,0.7135548651704359
250,750,0.935875459273676,0.7721663647169569,0.7106240263715435
251,753,0.9350407481120422,0.7848308199720364,0.7249725860680198
252,756,0.937666628792024,0.7921260667636141,0.7368312333203213
253,759,0.9377443198071987,0.784423674696898,0.7398364951676194
254,762,0.93762115449474,0.7826476183004054,0.735916148395957
255,765,0.9354658778850542,0.7942064216031275,0.7462823921124184
256,768,0.9383874687643284,0.7836917857523142,0.7359209550862243
257,771,0.9363186027735992,0.795873113076195,0.7449027615807202
258,774,0.9368552474793728,0.7901784561940542,0.7390261940436795
259,777,0.9392143475545928,0.7939604391205606,0.741809717342669
260,780,0.9382887968843424,0.7900054940274589,0.7474803561928455
261,783,0.9367310931209468,0.7863678749417201,0.7387208284765424
262,786,0.9378156474751606,0.7888239583451916,0.7557191183893823
263,789,0.9391168465304937,0.7897457867850282,0.7533332312556473
264,792,0.93878659244633,0.7903060292620264,0.7552314353112636
265,795,0.9361281823353946,0.7869924305825764,0.7304307513048558
266,798,0.9345763183066416,0.7856226572840294,0.7143719414950176
267,801,0.9383362710907508,0.7950259623440746,0.7379794196974149
268,804,0.9397913322454992,0.8006178264922793,0.7562922222986554
269,807,0.9333180918440884,0.7794357092746884,0.7366463922954256
270,810,0.9229335455360546,0.763754296217385,0.6029194324218878
271,813,0.9020968050848132,0.7414256605970956,0.5528072907091313
272,816,0.9204292884204068,0.72299075507229,0.6294789857172712
273,819,0.9217214987932766,0.7249114163950734,0.6419286846112483
274,822,0.9228402915916954,0.7764205176719032,0.6813263372053157
275,825,0.9247944500674616,0.7727380129095679,0.6829019131578171
276,828,0.910966132971645,0.6969422033535267,0.5932979435493793
277,831,0.9173835140931196,0.750563826762172,0.6251706096524363
278,834,0.9300594253724384,0.786825101849216,0.6684896506530991
279,837,0.9311826470605176,0.781525348697458,0.7019180995200864
280,840,0.9328787518076996,0.7853862747962052,0.7130778220564785
281,843,0.933948303207284,0.7833447150835688,0.7177788285959815
282,846,0.9328650651568938,0.781214416466909,0.7225437681858279
283,849,0.9352465278523198,0.7889090307797316,0.7274529710351104
284,852,0.9361872851043104,0.786494303664394,0.7287499696581844
285,855,0.9349319603280865,0.7871073733476397,0.730734821120189
286,858,0.9355368782951594,0.7866160518378663,0.7268902640942048
287,861,0.9353254260853658,0.788716612126988,0.7329978490318265
288,864,0.9345707040163004,0.7788684892846126,0.7277572501145619
289,867,0.9367828871310632,0.791524428265127,0.7338045965192002
290,870,0.9368067769546008,0.7944446487408664,0.7419010873984139
291,873,0.9363992463818808,0.7896525073748535,0.7418427673927777
292,876,0.9370944002486346,0.7926842318735658,0.7435568808650009
293,879,0.9335963046566436,0.780217286652294,0.7323463849209337
294,882,0.9374481369021136,0.7946758015242883,0.743448607894506
295,885,0.9366925712350176,0.7845133000729637,0.7406848875966979
296,888,0.9386451225110876,0.799273339396866,0.7483288204013684
297,891,0.9378154511204464,0.7859394341608062,0.728473305206279
298,894,0.936701203570037,0.7887082359978784,0.7346972328119543
299,897,0.9354643434093264,0.7722576113750531,0.7252870257188546
300,900,0.93621603288892,0.7858740627911938,0.7332165372012436
301,903,0.9363366455900972,0.7965952700674661,0.740575131722103
302,906,0.937098472790851,0.7785752268934096,0.742891320993082
303,909,0.9372231216722604,0.7893808630579194,0.7376987275464044
304,912,0.9375733603028712,0.7863167668796704,0.7356976502235929
305,915,0.9369095577387871,0.7897680057088377,0.7308873204899282
306,918,0.9364968419471384,0.7894927494723838,0.7452477309771031
307,921,0.9361384073253164,0.7806983781279014,0.7421520355280303
308,924,0.935962458956774,0.7825005859387766,0.7451311685236996
309,927,0.9373071178554738,0.7944991129113858,0.7493898048659429
310,930,0.9344026752878896,0.7745654391394587,0.7259538284541067
311,933,0.9344672905335908,0.791667021615323,0.7185268934943967
312,936,0.9343102067623864,0.7756084066829965,0.719739849155916
313,939,0.9350331339125768,0.778821888238088,0.7270043288697381
314,942,0.9357090232001676,0.7893297834509216,0.7384604947946611
315,945,0.93701999635682,0.7945236666567377,0.7459294299540009
316,948,0.93676981136159,0.7815380556380918,0.7377767609385284
317,951,0.9344534802520392,0.7784858530788978,0.7336875452536805
318,954,0.9362580527977172,0.7820060370131015,0.7279127012764117
319,957,0.9373702568046216,0.7913798709788978,0.7480897120984615
320,960,0.9346435588875932,0.7814737617544107,0.7253020923158218
321,963,0.9317280113700726,0.7799589649095091,0.7266858836749742
322,966,0.9355568919311942,0.7802222133153437,0.7295516321362235
323,969,0.9364919039897008,0.7748846405108759,0.7263922806520269
324,972,0.935517075558632,0.7939459251848314,0.7469433150401843
325,975,0.9245486939618918,0.780483832534592,0.6186546468035172
326,978,0.9019561787476011,0.744078991687016,0.5223747457073886
327,981,0.9163615241687054,0.7220284269572098,0.6076760885687567
328,984,0.9218337846001003,0.7812753306124994,0.6635848460081144
329,987,0.9281591262674842,0.7404669621311752,0.6705097067523265
330,990,0.9306692594797584,0.794202988842432,0.7141482500341682
331,993,0.9317855505736728,0.7738071416868204,0.7108829790912917
332,996,0.9317531375010684,0.7885018911990718,0.7210770226901353
333,999,0.9337724784694874,0.7842767626946278,0.7244105595724291
334,1002,0.9348659342374028,0.7955205670423525,0.7319315396283443
335,1005,0.9310772773030648,0.7693547887479214,0.7174862387635045
336,1008,0.9349619153305672,0.790560585264527,0.7292519015325319
337,1011,0.9349417344294056,0.7871581636058258,0.7385333314648367
338,1014,0.9359853524619478,0.7785181839168596,0.726476039400716
339,1017,0.9350365737562704,0.7844327590575922,0.723127129955381
340,1020,0.9358887241254666,0.7904529379490163,0.7327167543729783
341,1023,0.9331990499806232,0.7908582001836189,0.7339344254581827
