,gnn_auc,gnn_f1,gnn_ap
219,0.9492620437145517,0.8182239947345485,0.7759788756024365
222,0.9427421945219536,0.8158192418366933,0.7244740589106895
225,0.9458362430192989,0.8142657681410184,0.7608238673465177
228,0.9497537231908183,0.8290975288823335,0.7953153922893952
231,0.9519477689479244,0.8554217162263189,0.8132254252452467
234,0.9524275580553982,0.8158698590544001,0.7968239023027324
237,0.9531274098904945,0.8312486230204822,0.8077885623362533
240,0.9535520742301107,0.8340303107462219,0.8123695054932011
243,0.954228247141177,0.8451583409558797,0.8167682810518301
246,0.9545440437004724,0.8336735868423678,0.817873867020928
249,0.954361528357606,0.8426301479697281,0.8247753890485532
252,0.9546923351439275,0.8450852597115714,0.8195667789225387
255,0.9555787239573289,0.8409241342055093,0.8246237252215283
258,0.9553734460124313,0.8355594500215161,0.8211515044342158
261,0.9553900852563441,0.8208282319462176,0.8145305548916116
264,0.956132800598268,0.8364956756434669,0.8219306814487658
267,0.9547023274171513,0.8511554667431935,0.8315571510969271
270,0.9557293352953677,0.84898376699028,0.8288774433495691
273,0.9565564177127429,0.8501613316120566,0.8309959293591532
276,0.9558161386237518,0.8472056217032321,0.8295687719838754
279,0.9567083017202244,0.8435573160480404,0.8318972005891789
282,0.9562509115949408,0.8429341729008276,0.824855830612506
285,0.9570323160879206,0.8508594551046637,0.8293811439394241
288,0.9561509452283216,0.8516533128927374,0.83191776151506
291,0.9568850645972101,0.8493266225042087,0.8302588501178174
294,0.9564170931345608,0.8444508398216833,0.8255457080695949
297,0.9546160113393538,0.8693964101939632,0.8364296620792012
300,0.9492254417413817,0.8098716562396178,0.741531403155064
303,0.9552209511236175,0.8213813267001698,0.7943720680515299
306,0.9489258844441744,0.8206312471946254,0.8044014578070927
309,0.9541413419992377,0.8402058298005481,0.8150314387751191
312,0.9520583166519095,0.8430921224930612,0.829095394064326
315,0.9559389112267829,0.8360276029673042,0.8170355856156516
318,0.956557544934249,0.8189065828553191,0.8141924699913796
321,0.9571358822909632,0.8526697449922358,0.8295444007671432
324,0.9572839701073074,0.8544220336055733,0.836084409565398
327,0.9576748977980984,0.846067125973206,0.8358518531837837
330,0.9580651127940019,0.836971998973922,0.833693068086608
333,0.958265336423113,0.8529027236662178,0.8410281282060953
336,0.9571738951091154,0.8428396109356847,0.8334173312721466
339,0.9596482554014564,0.8422830869011105,0.8372934050346054
342,0.958128055388436,0.8492664247568857,0.8386328902263666
345,0.9586729833541817,0.8612371254698642,0.8434850493112671
348,0.8992030456681503,0.7568659879110967,0.6116560955923964
351,0.9151966025572889,0.6962560346376545,0.546329224071445
354,0.9234759645248993,0.7609567395823457,0.6446284326836552
357,0.9180258412694091,0.7343722213681882,0.5402451292497675
360,0.9403949775431296,0.7693544023467929,0.6656942414079977
363,0.948701341920114,0.7977016102273601,0.7472446015159219
366,0.9489591120252222,0.8064411764558673,0.7597216864958403
369,0.951159622943097,0.8000353742743336,0.7618313410811353
372,0.9525192048000612,0.8137351041927119,0.77542426410392
375,0.9534639691426966,0.8307170455103459,0.7932183863361384
378,0.953598093957156,0.8352820779126625,0.793502355803384
381,0.9538788884705807,0.8221713072460338,0.7910689714862582
384,0.9552768758551248,0.846394152102145,0.8099808707165639
387,0.9554616020066231,0.843861721000677,0.8159381488517848
390,0.9553464436030572,0.8434417333594412,0.8122502895575431
393,0.9556046791415616,0.8328670599432739,0.807587694597009
396,0.9553127142266291,0.8341647709074119,0.8095698841311056
399,0.956162210170988,0.8359448427809991,0.8125645354966575
402,0.9556336523704726,0.8477858549997583,0.8213029012133759
405,0.9549236846314066,0.8346269178319233,0.815171334907995
408,0.9557350804888518,0.8449114113994013,0.8182872820705435
411,0.9544937841660839,0.8348940558452073,0.8156125301042592
414,0.9541919433362767,0.8507732856555873,0.8175597483273396
417,0.9541913906341186,0.8551203340976323,0.8186157672352009
420,0.9548125551356763,0.8430519264173301,0.8087799852942055
423,0.954378822117232,0.8514639074093722,0.8222716116085433
426,0.9550919969832935,0.8434033261192356,0.8126019346130453
429,0.9547607974875439,0.8399945916488695,0.8089513372396034
432,0.9552185221430811,0.847250869346195,0.8201543356677934
435,0.9556426410529361,0.8410143419983951,0.8116512978461596
438,0.9544869117510936,0.8502863652705166,0.8191531151676
441,0.955020232971523,0.8526312467160171,0.8226098469336275
444,0.9541709261094812,0.8423664166704254,0.8185554366399838
447,0.9560770358594904,0.8424910537761441,0.813803168967496
450,0.9551398275371457,0.8393503038297938,0.8005851810791962
453,0.9533280916806048,0.8263223167200877,0.8029061960794136
456,0.9555715170120851,0.8262820722435372,0.7995345209522083
459,0.9552355395516282,0.8452489545470142,0.815752744169941
462,0.952777425793772,0.8602367415644305,0.8233903575002695
465,0.9234343955047045,0.7711999603054671,0.6354828314754799
468,0.9321752419570054,0.7553453126803795,0.680364491010208
471,0.9385108886106761,0.7647466864297492,0.7089802706410465
474,0.9427428999444448,0.783964532106714,0.7359728658220341
477,0.9444245689839491,0.815840536909843,0.7558162480219067
480,0.9467544412963693,0.800650130072009,0.7537384936243361
483,0.9493242881588916,0.8091923054368811,0.766239545695167
486,0.9467564993846679,0.8424872571267278,0.786592234430937
489,0.9462757066864337,0.8087934372410454,0.7716696911075864
492,0.9478810591937612,0.7780271620797427,0.7469866496071761
495,0.946999731968543,0.8124335771704637,0.7605116945090878
498,0.9492331941163867,0.8216175282273258,0.763808847903538
501,0.946106528919326,0.80332384376566,0.7616517474437603
504,0.9499005601549103,0.8244939322521351,0.7805485366879994
507,0.9505882670873255,0.8265395508533315,0.7806815936210775
510,0.9517127759896408,0.8367692979124394,0.7924751339035737
513,0.95266931434272,0.8379721608375276,0.7926603767607114
516,0.9523066035515709,0.8347145651398763,0.7961475373096693
519,0.9523982502962338,0.8265724344147106,0.7949220773028494
522,0.953445795423056,0.8384174739996574,0.8042594022433434
525,0.9530890843592793,0.8578122507902226,0.8161431202203454
528,0.9543882471435042,0.8393297268794061,0.8075152826416526
531,0.9537214338071387,0.836152660050035,0.8073352926023841
534,0.955225801812293,0.8374834208447959,0.8110098203454155
537,0.9538568749254216,0.8496245547703489,0.8175647075828413
540,0.954806395415574,0.8375045889569793,0.8122511168731694
543,0.9548892571048845,0.8531965727875688,0.8234951379455427
546,0.9554840955299719,0.8406605480114425,0.809830735600222
549,0.9558483117072616,0.8427765325673046,0.819617080408139
552,0.955269596185913,0.8431224615512974,0.8184522194574083
555,0.9562436828325067,0.8490553360999739,0.8242445224664356
558,0.9561658027350147,0.8339775827157244,0.8126025150761713
561,0.9562567586019801,0.8429846456561337,0.8223385743807012
564,0.9568170385974025,0.8451199182180483,0.828155067541598
567,0.9562695798375649,0.8564885522924691,0.8346962002583452
570,0.9562060409065921,0.8556341675604401,0.8334822801818726
573,0.9571216792999835,0.8420571064395143,0.8275760387955948
576,0.9559726115136237,0.8519926503414315,0.8322529957340448
579,0.956717195861529,0.8453736244337762,0.8274918137023641
582,0.952876737644678,0.8377700285681348,0.8121619558854878
585,0.9498841899896797,0.8231668524364891,0.7926206557487745
588,0.9525773694297877,0.8313068346303909,0.8121155440501676
591,0.9518819973911296,0.8395555259362022,0.8183179360655244
594,0.9561618901855282,0.8296884518886645,0.8105392903076439
597,0.9501471089517328,0.7743719133812815,0.724398322951033
600,0.9546476753550863,0.7959490959079301,0.7916002072771976
603,0.9554987639543476,0.8645977839744236,0.8267945106655776
606,0.9555494525601484,0.8661394112951423,0.8289747465975569
609,0.9551910906622949,0.8419961209166479,0.8214958438102584
612,0.9559303661605252,0.857106780756748,0.8313463044097984
615,0.955046253607327,0.867437292844085,0.8370017209824748
618,0.9567812511326758,0.8388160173696775,0.8251356746652154
621,0.9561744641596214,0.8018278313305561,0.807218285955797
624,0.9481899760656695,0.7792176545270353,0.7624388552441339
627,0.9553963686071923,0.844767075913755,0.8214648634300841
630,0.9566157677431502,0.8607500674195985,0.8385904553109285
633,0.9566220438216014,0.8586995074180092,0.8416835128580586
636,0.9514826991716043,0.8606168139152904,0.8377062563250218
639,0.9536428846491397,0.8546157391045425,0.8185625636658732
642,0.9547823746888943,0.8468757368081972,0.8314418081799662
645,0.9561413093025416,0.8512297838552242,0.8347136462018628
648,0.9560359395450887,0.8603282719533077,0.8380266700801585
651,0.9565864090772079,0.8661444178446492,0.8463171282080538
654,0.9568046173436425,0.8618307945345504,0.8414703826362941
657,0.956540331170988,0.8559989876646903,0.8392640486803417
660,0.957241492037511,0.8465885669354298,0.8319669415725869
663,0.9561821801726419,0.8565054792276879,0.842083653281127
666,0.9570744014482891,0.8556692814539215,0.8445350713995063
669,0.9574278617506894,0.8551068655977702,0.8395659773888303
